!,Elfrid Payton (right ankle) ruled out vs. GSW:
!,"Elfrid Payton goes to the locker room: He did have a cramping issue yesterday and it could be that again. Payton was guarding Ricky Rubio had slipped on a step, and then he fell under the basket. He jogged slowly to get to the offensive side of the floor, then checked out and went to the locker room. If he can't return, we'll see more Ian Clark to play off the ball."
0,"Joel Embiid (ankle) will play Saturday night: Embiid was a game-time decision after rolling his ankle in practice on Friday. He warmed up and got the go-ahead to be able to play. Coach Brett Brown was optimistic in his pregame press conference and also said he thought Embiid's X-rays were negative. There's no word on whether or not he'll be limited, but hopefully he can be effective either way."
!,"Devin Booker won't play, doing light shooting: He had a sleeve on his left leg and may have done some other on-court work before this game. Booker is only day-to-day after his Wednesday hammy pull and hopefully he can make it back out there next week. Josh Jackson should get the start and would see huge minutes while one of the rookie PGs gets some burn."
+,"Reggie Bullock will start against Boston: He was called probable for this shoulder issue, but he should be ready to roll for a full workload. With Luke Kennard out, Bullock should see extra minutes with plenty of treys, so he's worth a look in standard leagues."
-,Jakob Poeltl to the bench: He is not on coach Gregg Popovich's good side and it may take time for him to get the system down. Leave Poeltl on the wire.
0,"Rudy Gay coming off the bench on Saturday: He's started in the first four games of the season, so it's likely a matchup move against the up-tempo Lakers. Assuming the Spurs aren't up to something, Gay should still see minutes in the 24-28 range in a fantasy-friendly matchup"
0,"Dante Cunningham in the starting lineup: He's been moving in and out of the starting lineup, but Cunningham managed just three points in 29 minutes in his start on Monday. He's only a tourney DFS play in hopes he can rack up boards or make easy shots."
0,"Davis Bertans, Dante Cunningham start vs. LAL: Bertans and Cunningham will be joined by Bryn Forbes, DeMar DeRozan, and LaMarcus Aldridge in the starting unit. Coach Gregg Popovich hasn't been shy with switching up his starting lineup so far this season and tonight is no exception with Rudy Gay moving to the bench. Bertans doesn't have much fantasy value, outside of 3-pointers, but makes for an interesting DFS punt tonight."
0,"Deandre Ayton (ankle) will play on Saturday: He was called probable from some ankle soreness, which he suffered in practice a week ago. Ayton didn't look hobbled against the Lakers on Wednesday with a 22-point gem, so expect him to be a full go as he makes a case for Rookie of the Year."
0,"Marc Gasol will play on Saturday night: He suffered what looked to be a scary injury in Sacramento, but he won't need to miss a whole game here. Gasol may have this issue pop up down the line, but he gets a great matchup against the Suns with a less than 100% Deandre Ayton."
-,Dillon Brooks will come off the bench: Kyle Anderson will remain in the starting lineup and Brooks will likely back him up given the lack of depth at forward today. Brooks won't get enough volume to roster in most fantasy formats.
-,"Derrick Jones Jr. (foot) to play vs. Blazers: He has been playing some power forward this season, so his return could push Kelly Olynyk back to the bench. Jones Jr. has shown flashes in the young season, but he's been foul prone and likely won't do enough to matter in most leagues."
-,"Wayne Ellington will play on Saturday: It'll be his season debut from this nagging issue that has bothered him since the start of camp. Ellington may not have a clear path to big minutes because of Rodney McGruder's strong start, so leave him on the wire."
+,"Julius Randle in the starting lineup for AD: Randle was probable, but he has been probable before with his plantar fascia injury. With AD out, Randle should be asked to create offense out of the post, but the bad news is he gets Rudy Gobert down on the block. Still, he should see more run and could have an increased usage rate to up his ceiling in DFS."
!,"Anthony Davis (elbow) will not play Saturday: Wow. Davis suffered the injury on Friday night and it didn't bother him until it flared up on him after the game. It is to his shooting elbow, so perhaps that is a factor in keeping AD out against one of the better teams in the West. The Pelicans play again in Denver, so consider The Brow questionable for that one. With him out, the Pelicans will move Julius Randle into the starting lineup next to Nikola Mirotic while Cheick Diallo or Jahlil Okafor could back them up."
-,"Justise Winslow will play on Saturday: Winslow had a setback to his hammy this week and it cost him more time, so the Heat will undoubtedly take it easy on him. With Rodney McGruder playing lights out, Winslow may not get to 20 minutes in his return."
!,"Russ Westbrook (shoulder) questionable Sunday: He did not practice today due to the soreness in his shoulder, and the Thunder will not have a shootaround tomorrow. That means Westbrook is likely headed for a game-time decision for the 7:00 EDT start time. If he can't go , Dennis Schroder would likely start while Hamidou Diallo could see more run after an impressive week."
!,"Tony Parker (rest) will not play vs. 76ers: He did suffer a minor hand injury on Friday, but the team says it's rest in a back-to-back set. Parker lit it up in that win over the Bulls with 18 points, so there will be some opportunity for the Hornets guards. Devonte Graham could get his first chance at rotation minutes, or maybe Malik Monk slots in as a backup PG because he handles the ball for the second unit quite a bit. This news also helps out Jeremy Lamb and Nicolas Batum."
!,"Kevin Love (foot) out; Sam Dekker starting: That makes it two games in a row for Love with his foot soreness. The Cavs are the only 0-5 team in the NBA and it may not be long before they start to tank it up. With Love out, that'll add more volume to the other scorers on the team, so maybe Rodney Hood, Jordan Clarkson, Collin Sexton, Larry Nance and J.R. Smith could have more shots. Love's fantasy outlook isn't the best right now."
+,"Sam Dekker getting the starting: The Cavs aren't going to start Channing Frye again and maybe they even rest him. Neither Dekker or Frye are reliable fantasy plays unless you're looking for a tourney punt in DFS, but Larry Nance could benefit even though he's played center."
